title,mal_id,type,chapters,volumes,status,genres,score,rank,author,serializations
Immortal Regis,3194,Manhwa,44.0,6.0,Finished,"['Action', 'Supernatural']",7.59,2049.0,"['Juder', 'Deo, JYU']",Daiwon
Ookiku Furikabutte,994,Manga,,,Publishing,"['Award Winning', 'Comedy', 'Sports']",8.21,370.0,"['Higuchi, Asa']",Afternoon
Ponkotsu Ponko,120250,Manga,79.0,10.0,Finished,"['Comedy', 'Slice of Life']",7.89,925.0,"['Yatera, Keita']",Big Comic Spirits
Shinsetsu Ookami to Koushinryou: Ookami to Youhishi,119626,Manga,,,Publishing,"['Adventure', 'Fantasy']",7.27,4507.0,"['Hasekura, Isuna', 'Hidori']",Dengeki Maoh
Switch Girl!!,1814,Manga,170.0,25.0,Finished,"['Comedy', 'Romance']",7.46,2829.0,"['Aida, Natsumi']",Margaret
Tonari no Miko-san wa Minna Warau,87328,Manga,10.0,1.0,Finished,['Hentai'],,,"['Yaya, Hinata']",Comic Megastore
Under Prin,41577,Manhwa,325.0,,Finished,"['Action', 'Comedy', 'Drama', 'Mystery', 'Supernatural', 'Ecchi']",6.77,10343.0,['SMBRYMS'],Naver Webtoon
Yasashii Hikari,118644,Manga,14.0,3.0,Finished,['Slice of Life'],7.65,1736.0,"['Nakamura, Hinata']",good! Afternoon
Boku no Gemini,140544,Manga,,1.0,Finished,['Mystery'],,28928.0,"['Morikawa, Yuu']",Asuka (Monthly)
California Monogatari,9150,Manga,,8.0,Finished,"['Drama', 'Slice of Life']",,16587.0,"['Yoshida, Akimi']",Betsucomi
Film Girl,17596,Manga,10.0,2.0,Finished,"['Comedy', 'Drama', 'Romance']",7.39,3388.0,"['Takagi, Shigeyoshi']",LaLa DX
Gift,108619,Manga,15.0,3.0,Finished,"['Boys Love', 'Drama', 'Sports', 'Erotica']",,,"['Ichinose, Yuma']",RuTiLe Sweet
Inazuma to Romance,132757,Manga,,,Publishing,"['Comedy', 'Romance']",7.37,3487.0,"['Mikimoto, Rin']",Bessatsu Friend
Itsuka no Haru,85695,Manga,5.0,1.0,Finished,"['Romance', 'Slice of Life']",6.95,8220.0,"['Takagi, Shigeyoshi']",Bessatsu Hana to Yume
Joou no Hana,10403,Manga,44.0,15.0,Finished,"['Adventure', 'Award Winning', 'Romance']",7.75,1311.0,"['Izumi, Kaneyoshi']",Betsucomi
Kimi ga Bokura wo Akuma to Yonda Koro,115670,Manga,154.0,14.0,Finished,"['Drama', 'Mystery']",6.99,7788.0,"['Sano, Takashi']",Magazine pocket
Kimi no Koe,131242,Manga,,,Publishing,['Romance'],7.68,1592.0,"['Morinaga, Miku']",Gene LINE
Kouji Hanauta,107092,Manga,23.0,4.0,Finished,['Slice of Life'],,34806.0,"['Asou, Mikoto']",good! Afternoon
Last Client,1985,Manga,7.0,1.0,Finished,"['Action', 'Boys Love', 'Drama', 'Erotica']",7.22,,"['Takashima, Kazusa']",Biblos
Life 2: Giver Taker,98457,Manga,26.0,6.0,Finished,"['Drama', 'Romance', 'Slice of Life']",,21304.0,"['Suenobu, Keiko']",Afternoon
Meiji Juuzoku Tungsten,139626,Manga,9.0,2.0,Finished,"['Boys Love', 'Erotica']",,,"['Tatsumoto, Mio']",Comic fleur
"No, Youna.",120946,Manga,,,Publishing,"['Drama', 'Romance', 'Slice of Life']",7.69,1554.0,"['Asou, Kai']",Comic Trail
Op: Yoake Itaru no Iro no Nai Hibi,99648,Manga,,,Publishing,['Drama'],7.28,4338.0,"['Yoneda, Kou']",Evening
Sayonara Miniskirt,114822,Manga,,,Publishing,"['Drama', 'Mystery']",7.51,2513.0,"['Makino, Aoi']",Ribon Magazine
Seirou Opera,86777,Manga,58.0,12.0,Finished,['Romance'],7.53,2405.0,"['Sakurakouji, Kanoko']",Betsucomi
Sekai no Hajikko to Anzu Jam,77957,Manga,31.0,6.0,Finished,['Romance'],7.24,4810.0,"['Kirishima, Rira']",Dessert
Shiki no Zenjitsu,44849,Manga,7.0,1.0,Finished,"['Drama', 'Romance', 'Slice of Life']",7.58,2077.0,['Hozumi'],Flowers (Monthly)
Shrink: Seishinkai Yowai,120659,Manga,,,Publishing,['Slice of Life'],7.64,1776.0,"['Tsukiko', 'Nanami, Jin']",Grand Jump
Tenshi Dattara Yokatta,140160,Manga,,,Publishing,"['Drama', 'Romance']",,28871.0,"['Nakagawa, Yuri']",Bessatsu Margaret
Umimachi Diary,8168,Manga,37.0,9.0,Finished,"['Award Winning', 'Drama', 'Slice of Life']",7.61,1915.0,"['Yoshida, Akimi']",Flowers (Monthly)
Unmei no Hito ni Deau Hanashi,136975,Manga,,,Publishing,['Romance'],7.57,2149.0,['Anashin'],Dessert
Usagi no Mori,123886,Manga,,,Publishing,"['Boys Love', 'Drama', 'Slice of Life', 'Erotica']",7.57,,['Enjou'],Craft
Utsukushii Koto,139549,Manga,10.0,2.0,Finished,"['Boys Love', 'Drama', 'Erotica']",,,"['Konohara, Narise', 'Inui, Nao']",Kiss
Vampire Knight: Memories,59505,Manga,,,Publishing,['Romance'],7.6,1980.0,"['Hino, Matsuri']",LaLa DX
Yuzuki-san Chi no Yonkyoudai.,115475,Manga,,,Publishing,"['Award Winning', 'Slice of Life']",,24803.0,"['Fujisawa, Shizuki']",Betsucomi
Conductor,22945,Manga,12.0,4.0,Finished,"['Drama', 'Horror', 'Mystery', 'Romance', 'Supernatural']",7.57,2123.0,"['Nokiya', 'Kaminaga, Manabu']",Asuka (Monthly)
Eve no Nemuri,20633,Manga,,5.0,Finished,"['Action', 'Drama', 'Sci-Fi', 'Supernatural']",,25579.0,"['Yoshida, Akimi']",Flowers (Monthly)
Hitori to Hitori no 3650-nichi,124888,Manga,6.0,1.0,Finished,"['Boys Love', 'Drama', 'Erotica']",7.22,,['hitomi'],Reijin Uno!
Love Sick,13681,Manga,18.0,3.0,Finished,[],7.24,4766.0,"['Morie, Satoshi']",Hana to Yume
Memento Scarlet,113029,Manga,7.0,1.0,Finished,"['Boys Love', 'Drama', 'Mystery', 'Erotica']",7.14,,"['Kusabi, Keri']",Qpa
Mods,96678,Manga,5.0,1.0,Finished,"['Boys Love', 'Erotica']",7.52,,"['Natsume, Kazuki']",Cab
Private Opinion: Banana Fish Another Story,16593,Manga,2.0,1.0,Finished,"['Action', 'Drama']",8.29,289.0,"['Yoshida, Akimi']",Betsucomi
Re:birth,132014,Manga,5.0,1.0,Finished,"['Boys Love', 'Drama', 'Mystery', 'Erotica']",,,"['Asou, Mitsuaki']",echoz
Saishuu Loop,30049,Manga,4.0,1.0,Finished,['Drama'],7.04,7170.0,"['Makino, Aoi']",Ribon Special
Sekai de Ichiban Tooi Koi,140786,Manga,,,Publishing,['Boys Love'],,40012.0,"['Asou, Mitsuaki']",GUSH
Suijin no Hanayome,85901,Manga,45.0,11.0,Finished,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",7.78,1226.0,"['Touma, Rei']",Cheese!
Underskin,132377,Manga,6.0,1.0,Finished,"['Boys Love', 'Drama', 'Erotica']",6.39,,"['Ariki, Eiko']",GUSH
Watashi no Tadashii Oniichan,116336,Manga,16.0,4.0,Finished,"['Drama', 'Mystery', 'Romance']",7.05,6968.0,"['Morie, Satoshi']",Be-Love
Yasha,5422,Manga,72.0,12.0,Finished,"['Action', 'Award Winning', 'Drama', 'Mystery']",7.48,2681.0,"['Yoshida, Akimi']",Betsucomi
Take to Kota to Aoto,134960,Manga,6.0,1.0,Finished,"['Boys Love', 'Slice of Life', 'Erotica']",6.91,,['akabeko'],Reijin Uno!
Hataraku Maou-sama!,36723,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Romance', 'Supernatural']",7.86,1001.0,"['Wagahara, Satoshi', 'Hiragi, Akio']",Dengeki Daioh
Mangaka-san to Assistant-san to 2,56693,Manga,13.0,1.0,Finished,"['Comedy', 'Slice of Life', 'Ecchi']",6.9,8774.0,['Hiroyuki'],Young Gangan
Nisekoi Bangai-hen: Ticket,117050,One-shot,1.0,,Finished,"['Comedy', 'Romance']",6.92,8611.0,"['Komi, Naoshi']",Shounen Jump (Weekly)
Oresama Teacher,7749,Manga,176.0,29.0,Finished,['Comedy'],8.16,439.0,"['Tsubaki, Izumi']",Hana to Yume
Dokyuu Hentai HxEros,107021,Manga,61.0,12.0,Finished,"['Action', 'Comedy', 'Supernatural', 'Ecchi']",6.41,13721.0,"['Kitada, Ryouma']",Jump SQ.
New Game!,62509,Manga,,13.0,Finished,"['Comedy', 'Slice of Life']",7.87,973.0,"['Tokunou, Shoutarou']",Manga Time Kirara Carat
"Chichi wa Eiyuu, Haha wa Seirei, Musume no Watashi wa Tenseisha.",119656,Manga,,,Publishing,['Fantasy'],7.08,6522.0,"['Oohori, Yutaka', 'Matsuura']",Big Gangan
"Himesama ""Goumon"" no Jikan desu",119375,Manga,,,Publishing,"['Comedy', 'Fantasy', 'Gourmet']",7.04,7083.0,"['Haruhara, Robinson', 'Hirakei']",Shounen Jump+
Maou-sama ni Parfait wo Tsukuttara Yorokobaremashita,132427,Manga,,,Publishing,"['Fantasy', 'Romance']",,29117.0,"['Kaname, Ryuu']",Flos Comic
Meika-san wa Oshikorosenai,124242,Manga,,,Publishing,"['Comedy', 'Romance']",7.32,3986.0,"['Satou, Shoki']",Shounen Champion (Weekly)
Potion-danomi de Ikinobimasu!,110623,Manga,,,Publishing,['Fantasy'],7.01,7461.0,"['FUNA', 'Kokonoe, Hibiki']",Suiyoubi no Sirius
"Saikyou no Kurokishi, Sentou Maid ni Tenshoku shimashita",112667,Manga,,,Publishing,['Fantasy'],6.53,12800.0,"['Kazahana, Chiruwo', 'Momokado, Isshin']",Denshi Birz
"Seijo-sama? Iie, Toorisugari no Mamonotsukai desu!: Zettai Muteki no Seijo wa Mofumofu to Tabi wo Suru",133146,Manga,,,Publishing,"['Adventure', 'Comedy', 'Fantasy']",7.03,7302.0,"['Inumajin', 'Iida, Toi']",ComicWalker
Suki koso Momo no Jouzu Nare!,127642,Manga,25.0,2.0,Finished,"['Comedy', 'Romance', 'Slice of Life']",6.38,13925.0,"['Kusumoto, Touka']",Manga 4-koma Palette
Uchi no Kaisha no Chiisai Senpai no Hanashi,126161,Manga,,,Publishing,"['Comedy', 'Romance', 'Slice of Life']",7.35,3707.0,['Saisou'],Manga Life STORIA Dash
Adarshan no Hanayome,6030,Manga,9.0,2.0,Finished,"['Drama', 'Fantasy', 'Romance']",7.03,7265.0,"['Amekawa, Kei', 'Kazato, Nori']",Beans Ace
Akachan Ryuu no Osewagakari ni Ninmei saremashita,121673,Manga,14.0,2.0,Finished,"['Fantasy', 'Romance']",6.23,14576.0,"['Kitora, Con', 'Kusano, Setsuri']",AlphaPolis Web Manga
"Akazukin to, Koisuru Ookami",28093,One-shot,1.0,,Finished,"['Fantasy', 'Romance']",7.05,7022.0,"['Takamaru, Kou']",LaLa DX
Akuyaku Reijou ni Narimashita.,127634,Manga,7.0,1.0,Finished,"['Comedy', 'Fantasy', 'Romance', 'Slice of Life']",6.28,14388.0,"['Kouramaru', 'Kuroda, Yuuzuki']",AlphaPolis Web Manga
Anata to Taberu Shiawase wo: Maki to Hanazawa,108666,Manga,,,Publishing,"['Boys Love', 'Slice of Life']",,35256.0,['Nanoka'],Gene pixiv
"Aru Hi, Burikko Akuyaku Reijou ni Narimashite.",132564,Manga,8.0,1.0,Finished,"['Comedy', 'Fantasy', 'Romance']",,27599.0,"['Kaname, Mariko', 'Sakura, Ageha']",AlphaPolis Web Manga
Asa made Jugyou Chu!,19555,Manga,49.0,4.0,Finished,"['Comedy', 'Romance', 'Ecchi']",6.4,13768.0,"['Ohta, Akiyoshi', 'Munyuu']",Comic Alive
Barajou no Kiss,10960,Manga,42.0,9.0,Finished,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance', 'Supernatural']",7.52,2427.0,"['Shouoto, Aya']",Asuka (Monthly)
Bishounen,109579,One-shot,1.0,,Finished,['Romance'],,23415.0,"['Kaibara, Shijimi']",Petit Princess
BlazBlue: Remix Heart,41823,Manga,25.0,4.0,Finished,"['Action', 'Comedy', 'Fantasy', 'Ecchi']",6.91,8704.0,"['Mieno, Hitomi', 'Mori, Toshimichi', 'Sumeragi']",Age Premium
Boku kara Kimi ga Kienai,11087,Manga,25.0,4.0,Finished,"['Drama', 'Romance']",7.33,3889.0,"['Aikawa, Saki']",Sho-Comi
Boku to Boku,35865,Manga,11.0,2.0,Finished,['Comedy'],6.25,14496.0,"['Minazuki, Futago']",WAaI!
Boku wa Sakana.,13849,One-shot,1.0,,Finished,['Boys Love'],7.04,7172.0,"['Yumeka, Sumomo']",Craft
Boku x Kano,14678,Manga,7.0,1.0,Finished,"['Comedy', 'Romance', 'Ecchi']",6.85,9468.0,['Shimada'],Shounen Ace
Boy Fusion Girl,44699,One-shot,1.0,,Finished,"['Action', 'Supernatural', 'Ecchi']",5.86,15254.0,['NO.Gomes'],Comic Valkyrie
Breakfast Club,2491,Manga,30.0,5.0,Finished,"['Boys Love', 'Drama', 'Romance', 'Erotica']",7.2,,"['Takaido, Akemi']",Hanaoto
Chichi ga Loli na Mono de,48855,Manga,12.0,2.0,Finished,"['Comedy', 'Ecchi']",6.59,12272.0,['Shimesaba'],Comic REX
Damatte Watashi no Iu Koto Kikinasai!,54239,One-shot,1.0,,Finished,"['Comedy', 'Supernatural', 'Ecchi']",6.22,14617.0,"['Mori, Airi']",WAaI!
Dog Style,10268,Manga,5.0,1.0,Finished,"['Action', 'Comedy', 'Supernatural', 'Ecchi']",6.78,10172.0,"['Minamoto, Yuu']",Champion RED Ichigo
Dokunie Cooking,110512,Manga,32.0,4.0,Finished,"['Comedy', 'Fantasy', 'Ecchi']",6.69,11184.0,"['Minazuki, Suu']",Young Animal
Drop!! Kaori no Reijou Monogatari,113112,Manga,19.0,3.0,Finished,"['Drama', 'Romance']",6.47,13311.0,"['Shimizu, Yukiko', 'Yuuki, Yuu']",Flos Comic
E.A.r.T.h,13430,Manga,28.0,4.0,Finished,"['Action', 'Sci-Fi', 'Supernatural', 'Ecchi']",6.9,8776.0,"['Kamiya, Yuu']",Dengeki Comic Gao!
Family Complete+,50007,Manga,13.0,1.0,Finished,"['Boys Love', 'Comedy', 'Ecchi']",6.19,14722.0,"['Kamaboko, Red']",WAaI!
Fu-fu,19224,Manga,18.0,2.0,Finished,"['Comedy', 'Girls Love', 'Romance', 'Slice of Life']",7.31,4004.0,"['Minamoto, Hisanari']",Comic Yuri Hime S
Goshujinsama to Kemonomimi no Shoujo Mel,103737,Manga,18.0,3.0,Finished,"['Fantasy', 'Girls Love', 'Slice of Life']",7.65,1757.0,"['Itou, Hachi']",@vitamin
Gugure! Kokkuri-san,28172,Manga,115.0,12.0,Finished,"['Comedy', 'Supernatural']",7.6,1999.0,"['Endou, Midori']",Gangan Joker
Hanayome to Exorcist,93547,Manga,18.0,4.0,Finished,"['Romance', 'Supernatural']",7.36,3615.0,"['Ishihara, Keiko']",LaLa
Higajo no Mon,55235,One-shot,1.0,,Finished,"['Comedy', 'Romance', 'Supernatural']",6.67,11414.0,"['Sakurai, Ato']",Jump SQ.
Hiiro Ouji,20602,Manga,17.0,3.0,Finished,"['Comedy', 'Romance', 'Supernatural']",7.15,5699.0,"['Murasaki, Midori']",Sylph
Himegami no Miko,132548,Manga,23.0,3.0,Finished,"['Girls Love', 'Supernatural']",,27588.0,['Kaishaku'],Dengeki Maoh
Himitsu no Akuma-chan,23282,Manga,24.0,3.0,Finished,"['Comedy', 'Supernatural', 'Ecchi']",6.89,8975.0,['Emu'],WAaI!
Himitsu no Shitsuji-kun,9161,Manga,4.0,1.0,Finished,['Romance'],7.2,5162.0,"['Washio, Mie']",Betsucomi
Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 1-bu - Hon ga Nai nara Tsukureba Ii!,96194,Manga,47.0,7.0,Finished,['Fantasy'],7.8,1167.0,"['Suzuka', 'Kazuki, Miya']",Comic Corona
"Houkago, 2-C no Kyoushitsu de.",51669,One-shot,1.0,,Finished,"['Comedy', 'Romance']",5.82,15292.0,"['Araragi, Ayune']",WAaI! Mahalo
Hyakkiyakou Juliet,16200,One-shot,1.0,,Finished,['Supernatural'],6.85,9472.0,"['Asuka, Izumi']",LaLa DX
I-Ren,24015,Manhwa,28.0,7.0,Finished,"['Comedy', 'Fantasy', 'Romance']",7.21,5117.0,['Aivan'],Issue
Idol Pretender,25700,Manga,15.0,3.0,Finished,"['Comedy', 'Ecchi']",6.95,8187.0,"['Haruse, Hiroki']",Champion RED Ichigo
Isekai desu ga Mamono Saibai shiteimasu.,109820,Manga,35.0,7.0,Finished,"['Comedy', 'Fantasy', 'Romance']",6.29,14328.0,"['Warabino, Kugeko', 'Setsugetsuka']",ComicWalker
Isekai Ekisha no Kissaten,119761,Manga,29.0,5.0,Finished,"['Fantasy', 'Gourmet', 'Slice of Life']",6.92,8616.0,"['Swind', 'Kanna, Yuyu']",ComicWalker
Isekai Omotenashi Gohan,110621,Manga,22.0,4.0,Finished,"['Fantasy', 'Gourmet', 'Slice of Life']",7.25,4649.0,"['Shinobumaru', 'Medamayaki']",Young Ace UP
Itokoi Chidori,32909,Manga,16.0,2.0,Finished,"['Romance', 'Ecchi']",6.06,15019.0,"['Hotate, James']",Young Comic
Jimikon,139120,Manga,4.0,1.0,Finished,['Romance'],,28712.0,"['Tooyama, Ema']",Nakayoshi
Jinzou Shoujo,5479,Manga,12.0,2.0,Finished,"['Drama', 'Horror', 'Mystery', 'Romance', 'Sci-Fi']",6.62,11949.0,"['Satoru, Natsume']",Asuka Ciel
Josei Danshi,37403,Manga,32.0,5.0,Finished,"['Comedy', 'Romance', 'Slice of Life', 'Ecchi']",6.85,9472.0,"['Kenmotsu, Chiyo']",Gangan Online
Joukyuu Mazoku no Otoshikata,116189,Manga,6.0,1.0,Finished,"['Boys Love', 'Fantasy', 'Erotica']",6.87,,"['Wacoco, Waco']",Qpa
Jun to Kaoru,114303,Manga,16.0,2.0,Finished,"['Comedy', 'Romance']",6.86,9231.0,"['Nieki, Zui']",Bessatsu Shounen Magazine
Junketsu + Kareshi,20843,Manga,47.0,10.0,Finished,"['Drama', 'Fantasy', 'Mystery', 'Romance', 'Supernatural']",7.44,2949.0,"['Shouoto, Aya']",ARIA
Kagemusha wa Skirt wo Haite!,40197,One-shot,1.0,,Finished,"['Action', 'Comedy', 'Ecchi']",6.44,13533.0,"['Aoki, Aki']",Gangan Online
Kamikamikaeshi,22485,Manga,37.0,8.0,Finished,"['Comedy', 'Drama', 'Fantasy', 'Romance']",7.39,3373.0,"['Tooyama, Ema']",Nakayoshi
Kamisama Drop,51257,Manga,44.0,11.0,Finished,"['Romance', 'Supernatural', 'Ecchi']",6.96,8170.0,"['Minamoto, Yuu']",Shounen Champion (Monthly)
Kanaete! Yuri Yousei,88633,Manga,15.0,1.0,Finished,"['Comedy', 'Girls Love', 'Supernatural']",6.66,11502.0,"['Minamoto, Hisanari']",Comic Yuri Hime
Kanojo ni Naru Hi: Another,61465,Manga,20.0,4.0,Finished,['Romance'],7.23,4831.0,"['Ogura, Akane']",LaLa DX
Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,75749,Manga,21.0,3.0,Finished,"['Comedy', 'Fantasy', 'Romance', 'Slice of Life']",7.26,4589.0,"['Fujiwara, Cocoa']",Gangan Joker
K�mpfer,11606,Manga,56.0,10.0,Finished,"['Action', 'Comedy', 'Romance', 'Ecchi']",6.88,9106.0,"['Tsukiji, Toshihiko', 'Tachibana, Yuu']",Comic Alive
Kitchen no Ohimesama,411,Manga,53.0,10.0,Finished,"['Award Winning', 'Drama', 'Gourmet', 'Romance']",7.92,839.0,"['Kobayashi, Miyuki', 'Ando, Natsumi']",Nakayoshi
Koi ni Utsutsu wo Nukasu bekarazu!!,132758,One-shot,1.0,,Finished,"['Comedy', 'Romance']",7.03,7301.0,"['Kashiwagi, Kano']",Shounen Magazine (Weekly)
Komorebi no Kuni,37871,Manga,39.0,4.0,Finished,['Slice of Life'],7.12,6059.0,"['Tokunou, Shoutarou']",Comic Gum
Koukando ga Agaranai,119257,Manga,7.0,1.0,Finished,['Romance'],6.22,14609.0,"['Kanan', 'Fuzuki, Roa']",AlphaPolis Web Manga
Kunisaki Izumo no Jijou,18362,Manga,190.0,19.0,Finished,['Comedy'],7.41,3168.0,"['Hirakawa, Aya']",Shounen Sunday
Kunoichi no Ichi!,102675,Manga,48.0,5.0,Finished,"['Supernatural', 'Ecchi']",6.29,14338.0,"['Kanazawa, Shinnosuke']",Young Jump
Kyoukaisenjou no Limbo,25942,Manga,27.0,2.0,Finished,"['Comedy', 'Fantasy']",7.13,5946.0,"['Tottori, Sakyuu']",Manga Time Kirara
LiLy,103828,Manga,22.0,2.0,On Hiatus,"['Comedy', 'Slice of Life', 'Ecchi']",6.74,10617.0,"['Ebisawa, Mayo']",MangaONE
Liv,117104,One-shot,1.0,,Finished,"['Drama', 'Romance', 'Supernatural']",7.44,2981.0,"['Kariki, Hajime']",Gangan Online
Lock Up Prince,115915,Manga,4.0,1.0,Finished,['Romance'],,24880.0,"['Ikeda, Haruka']",Ribon Magazine
Love x Rob x Stockholm,14285,Manga,14.0,2.0,Finished,"['Action', 'Comedy', 'Romance']",6.61,12082.0,"['Haruse, Hiroki']",Gangan Joker
Mahou Shoujo Ikusei Keikaku,80555,Manga,11.0,2.0,Finished,"['Action', 'Fantasy', 'Supernatural', 'Suspense']",6.74,10609.0,"['Edoya, Pochi', 'Endou, Asari']",Comp Ace
Majo no Kishi,20590,Manga,6.0,1.0,Finished,"['Fantasy', 'Ecchi']",6.64,11713.0,"['Ninose, Yasunori']",Champion RED
Majo-san to Issho,66445,One-shot,1.0,,Finished,"['Boys Love', 'Comedy', 'Fantasy', 'Ecchi']",6.05,15031.0,"['Kamaboko, Red']",WAaI! Mahalo
"Maou desu. Onna Yuusha no Hahaoya to Saikon shita node, Onna Yuusha ga Giri no Musume ni Narimashita. @comic",118438,Manga,54.0,6.0,Finished,"['Comedy', 'Fantasy', 'Romance']",6.91,8638.0,"['Morita, Kisetsu', 'Ikuhashi, Muiko']",MangaONE
Mayple-san no Koucha Jikan,38169,Manga,10.0,2.0,Finished,"['Drama', 'Sci-Fi']",7.23,4858.0,"['Aoi, Kuuta']",Web Comic EDEN
"Megane, Tokidoki, Yankee-kun",134443,Manga,8.0,2.0,Finished,"['Comedy', 'Romance']",7.54,2386.0,['Naruki'],Bessatsu Friend
Mei no Naisho,9542,Manga,18.0,4.0,Finished,"['Comedy', 'Ecchi']",6.83,9660.0,"['Kusaka, Shiroi']",Dragon Age Pure
Meido no Koi wa Enma Shidai!,110236,Manga,,,Publishing,"['Fantasy', 'Romance']",7.47,2743.0,"['Hirai, Runa']",GFantasy
Michiwarikusa Monogatari,80877,Manga,12.0,2.0,Finished,"['Girls Love', 'Slice of Life']",6.88,9004.0,"['Takekawa, Shin']",Comic Meteor
Million Girl,15806,Manga,11.0,3.0,Finished,['Drama'],6.9,8808.0,"['Momoyuki, Kotori']",Nakayoshi
Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,49331,Manga,18.0,4.0,Finished,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Supernatural']",7.67,1626.0,"['Nanamomo, Rio', 'Tatsunoko, Tarou']",Comp Ace
Mondaiji-tachi ga Isekai kara Kuru Sou desu yo? Z,49333,Manga,15.0,3.0,Finished,"['Comedy', 'Fantasy', 'Romance']",7.81,1129.0,"['Sakano, Anri', 'Tatsunoko, Tarou']",Age Premium
Mori no Hotori de Jam wo Niru: Isekai de Hajimeru Slow Life,122152,Manga,21.0,3.0,Finished,"['Fantasy', 'Slice of Life']",6.54,12696.0,"['Takuhei', 'Kobato, Kosuzu']",Flos Comic
Munetaka-sama no Dame Maid,116067,Manga,5.0,1.0,Finished,"['Boys Love', 'Erotica']",6.37,,['Chifuyu'],aQtto!
Naisho no Otome Revolver,31399,Manga,6.0,1.0,Finished,"['Action', 'Ecchi']",5.99,15124.0,"['Sorase, Haruyuki']",Champion RED Ichigo
Nakanaide Maou-chan,113630,Manga,,,Finished,"['Comedy', 'Fantasy', 'Supernatural']",6.79,10122.0,['Enchi'],Cycomics
Nibun no Ichi Boyfriend,101893,Manga,,1.0,On Hiatus,"['Comedy', 'Romance']",,32950.0,"['Ryuusei, Honey']",Yuruyon
Nise x Koi Boyfriend,82491,Manga,11.0,2.0,Finished,"['Boys Love', 'Comedy', 'Romance', 'Erotica']",7.22,,"['Yamamoto, Ataru']",Magazine Be x Boy
Ojousama ga Mamorasete Kurenai,114615,Manga,20.0,2.0,Finished,"['Comedy', 'Romance']",6.77,10341.0,['Shirosaki'],Comic POOL
Oniichan Complex,47437,One-shot,1.0,,Finished,['Drama'],5.89,15226.0,"['Araragi, Ayune']",WAaI! Mahalo
Onnanoko Kenkyuukai,46216,One-shot,1.0,,Finished,"['Boys Love', 'Comedy', 'Ecchi']",5.82,15291.0,"['Okabayashi, Beru']",WAaI! Mahalo
Opapagoto,70717,Manga,16.0,3.0,Finished,"['Comedy', 'Girls Love', 'Romance', 'Slice of Life']",7.39,3343.0,"['Shiraume, Nazuna']",Shounen Sirius
Ore Alice: Danjo Gyakuten,62855,Manga,14.0,3.0,Finished,['Fantasy'],6.94,8321.0,"['Kanou, Ayumi']",Comic Gene
Ore ga xx de Model Debut!?,59563,One-shot,1.0,,Finished,"['Comedy', 'Ecchi']",6.21,14672.0,"['Kazutoki, Shiki']",WAaI! Mahalo
Ore no Otouto no Honjitsu no Onedari,116087,Manga,6.0,1.0,Finished,"['Boys Love', 'Erotica']",6.36,,['Tsumumi'],aQtto!
Ore to Fuuki Iin no.,50005,One-shot,1.0,,Finished,['Ecchi'],5.65,15418.0,"['Mori, Airi']",WAaI!
Osananajimi ga Mama sugite Tsurai,126462,Manga,14.0,2.0,Finished,"['Comedy', 'Romance']",6.87,9202.0,"['Ada, Nagusa', 'Kumanami, Sae']",Gangan Online
Oto x Maho,8016,Manga,20.0,4.0,Finished,"['Action', 'Comedy', 'Supernatural']",6.87,9191.0,"['Shirase, Shuu', 'Suemitsu, Dicca']",FlexComix Next
Otoko no Ko Days,35589,Manga,6.0,1.0,Finished,"['Boys Love', 'Comedy', 'Romance']",6.6,12139.0,"['Kanan, Asuka']",WAaI!
Otoko no Ko wa Maid Fuku ga Osuki!?,24438,Manga,14.0,2.0,Finished,['Slice of Life'],6.82,9745.0,"['Hiroe, Natsuki', 'Mitsukura, Chikage']",Comp Ace
Otome no Iroha!,12188,Manga,5.0,1.0,Finished,"['Comedy', 'Ecchi']",6.59,12209.0,['Mikage'],Dragon Age Pure
Otome wa Boku ni Koishiteru,2955,Manga,21.0,2.0,Finished,"['Comedy', 'Romance', 'Slice of Life', 'Ecchi']",6.91,8697.0,"['Araki, Kanao', 'Caramel Box']",Dengeki Daioh
Otome wa Boku ni Koishiteru: Futari no Elder,24242,Manga,16.0,3.0,Finished,"['Comedy', 'Romance']",6.9,8761.0,"['Caramel Box', 'Uira, Akuru']",Comp Ace
Oushitsu Kyoushi Heine,75243,Manga,103.0,17.0,Finished,['Comedy'],7.87,953.0,"['Akai, Higasa']",GFantasy
Past Future,22598,Manga,11.0,2.0,Finished,['Comedy'],6.89,8922.0,"['Takatsuki, Tsukasa']",WAaI!
Porte Tricolore,45927,Manga,5.0,,Finished,['Fantasy'],,22836.0,"['Minase, Seri']",WAaI! Mahalo
Present Koukan wa Kiken na Kaori...!?,59573,One-shot,1.0,,Finished,['Comedy'],6.15,14818.0,"['Araragi, Ayune']",WAaI! Mahalo
Wanted!,793,Manga,5.0,1.0,Finished,"['Action', 'Comedy']",7.34,3744.0,"['Oda, Eiichiro']",Shounen Jump (Weekly)
